name,city,address,latitude,longitude,google_rating,google_review_count,place_id,category
K West Hotel & Spa,London,"Kensington House, Richmond Way, London",51.5026279,-0.2171057,4.1,1714.0,ChIJAY2uZcMPdkgRBv3GmEHUCOM,hotels
Portobello Hotel | A Curious Group of Hotels,London,"22 Stanley Gardens, London",51.512265,-0.2034404,4.4,160.0,ChIJb9qdgE2m2EcRDn0gVSkreBI,hotels
St Christopher's Inn Shepherds Bush,London,"13-15 Shepherd's Bush Green, London",51.504138,-0.218141,3.5,399.0,ChIJGYtZssQPdkgRV5l4nJ8QCgs,hotels
Comfotel Grn Hotel,London,"120 Shepherds Bush Road, London",51.4988803,-0.2224955,2.9,326.0,ChIJeRSLCMYPdkgRoxWujTExazY,hotels
Seraphine Kensington Olympia,London,"225 Kensington High Street, London",51.49927129999999,-0.1974928,3.5,375.0,ChIJa-M8iPEPdkgRkeSgAdnza18,hotels
High Road House,London,"162-170 Chiswick High Road, London",51.4929014,-0.2547106,4.3,435.0,ChIJHw2xkUAOdkgRJh189-NY8xM,hotels
Best Western Chiswick Palace,London,"71-73 Chiswick High Road, London",51.4926769,-0.2507706,4.1,955.0,ChIJaRI1T0cOdkgRJmXd9My2FZU,hotels
"OYO Abbey Hotel, London Shepherd's Bush Market",London,"23 Wood Lane, London",51.50631320000001,-0.2248605000000001,3.8,315.0,ChIJ6_vvZ9APdkgRpWrR8Mt3Lzg,hotels
Central Park Hotel,London,"49-67 Queensborough Terrace, London",51.5112548,-0.1853856,3.3,3825.0,ChIJ1TVZs1UFdkgRIeWxo-jEYaE,hotels
DoubleTree by Hilton London - Hyde Park,London,"150 Bayswater Road, London",51.51039009999999,-0.1905464,4.0,2004.0,ChIJO7VMLv8PdkgRlhWmgC-2q4s,hotels
Beit Hall (Imperial Summer Accommodation),London,"2 Prince Consort Road, London",51.4999388,-0.1780609,4.0,317.0,ChIJs_3Eg0MFdkgRhCCYc3RReo8,hotels
Notting Hill Gate Hotel,London,"7 Clanricarde Gardens, London",51.5101801,-0.1930643,3.5,634.0,ChIJkzoUsP4PdkgRAeahj89gtuk,hotels
The Royale Chulan,London,"23-25 Leinster Square, London",51.5144223,-0.1914129,3.6,487.0,ChIJ6ymXLv4PdkgRBNccLynn3Z4,hotels
"Townhouse Apollo, Hyde Park",London,"64-66 Queensborough Terrace, London",51.51137319999999,-0.1848973,2.2,1015.0,ChIJe8WCTFQFdkgRYSwF4nul9RA,hotels
The Gore London - Starhotels Collezione,London,"190 Queen's Gate, London",51.5002255,-0.1797074,4.4,672.0,ChIJ7UAemVsFdkgRhWS94AiTJVc,hotels
"Mandarin Oriental Hyde Park, London",London,"66 Knightsbridge, London",51.502132,-0.1599938,4.7,2552.0,ChIJG4IcmDkFdkgR3IYfJhJy-SM,hotels
Royal Lancaster London,London,"Lancaster Terrace, London",51.512297,-0.175197,4.6,3691.0,ChIJYQCtg00FdkgREw34v1ji0m4,hotels
InterContinental London Park Lane by IHG,London,"One Hamilton Place, Park Lane, London",51.5038788,-0.1504181,4.5,2748.0,ChIJPTReYyUFdkgRXxrDPxjNGsM,hotels
London Hilton on Park Lane,London,"22 Park Lane, London",51.50550959999999,-0.1503864,4.4,5917.0,ChIJI7XXmS8FdkgRzcAHNqN3e0c,hotels
The Athenaeum Hotel & Residences,London,"116 Piccadilly, London",51.50470439999999,-0.1475848,4.4,1284.0,ChIJr_4cVy8FdkgRXpqn7k7UTeY,hotels
Millennium Hotel London Knightsbridge,London,"17 Sloane Street, London",51.49991499999999,-0.1599942,4.3,2898.0,ChIJJ1I9NzkFdkgRHznWXZsPSqI,hotels
The Berkeley,London,"Wilton Place, London",51.5019889,-0.1561406,4.6,1862.0,ChIJ5YHhqjsFdkgR3-qEY9FMp_M,hotels
Troy Hotel,London,"68-70 Queensborough Terrace, London",51.51114010000001,-0.1849374,3.8,486.0,ChIJd6YPS1QFdkgRV3TIM11tqto,hotels
Corus Hotel Hyde Park,London,"1 Lancaster Gate, London",51.5116966,-0.1774143,3.6,3306.0,ChIJ7-fcC1MFdkgREs-DFXwhmSM,hotels
Thistle London Hyde Park Kensington Gardens,London,"104 Bayswater Road, London",51.5108322,-0.184024,4.0,1426.0,ChIJXUmcPlQFdkgRaoz9Zwk9EWs,hotels
Hyde Park International,London,"52-56 Inverness Terrace, London",51.5124237,-0.1861205,3.8,589.0,ChIJFZkjvFUFdkgRS3B57Jm4ILU,hotels
Jumeirah Carlton Tower,London,"1 Cadogan Place, London",51.4986384,-0.1584378,4.5,1422.0,ChIJbdSVFjwFdkgRLekCSN-uJMs,hotels
Bvlgari Hotel London,London,"171 Knightsbridge, London",51.50146689999999,-0.1635477,4.7,1257.0,ChIJB4FBeEcFdkgRF8Hd6yhDQqA,hotels
"St. Ermin's Hotel, Autograph Collection",London,"2 Caxton Street, London",51.4991371,-0.1344175,4.6,2381.0,ChIJ_RmXqN4EdkgRzKAQ29aPpfo,hotels
The Chesterfield Mayfair,London,"35 Charles Street, London",51.5076899,-0.1471358,4.6,1213.0,ChIJE0Sm0i4FdkgRsYDe1DcXm7s,hotels
"The May Fair, A Radisson Collection Hotel, Mayfair London",London,"Stratton Street, London",51.50822180000001,-0.1442488,4.4,3242.0,ChIJoTCUACkFdkgRkl6kRfcE6h0,hotels
Sheraton Grand London Park Lane,London,"Piccadilly, London",51.5050061,-0.1472411,4.4,2255.0,ChIJL_095NMEdkgRCB1D6WxzpaI,hotels
The Cavendish London Hotel,London,"81 Jermyn Street, London",51.5078655,-0.1378338,4.4,1229.0,ChIJ_S_nWNYEdkgRbwBTLQTISZM,hotels
London Marriott Hotel Grosvenor Square,London,"Grosvenor Square, London",51.5126103,-0.1509128,4.3,1833.0,ChIJiTyvxdcEdkgRAxjTGOw1TpY,hotels
Claridge's,London,"Brook Street, London",51.5125404,-0.1478631,4.7,3756.0,ChIJcdlChCwFdkgR--nCVn0gycE,hotels
Hilton London Green Park,London,"Half Moon Street, London",51.50645809999999,-0.1456114,3.6,444.0,ChIJQxoh3SgFdkgRTMI1CuqGRi4,hotels
DoubleTree by Hilton London - Marble Arch,London,"Marble Arch, 4 Bryanston Street, London",51.5146208,-0.1565933,3.8,856.0,ChIJESuBNDMFdkgRTMQD5cKL6cw,hotels
London Marriott Hotel County Hall,London,"County Hall, Westminster Bridge Road, London",51.5010534,-0.119174,4.4,1683.0,ChIJLTMzFXqv2EcRVvwDkIeNh6k,hotels
"The Royal Horseguards Hotel & One Whitehall Place, London",London,"2 Whitehall Court, London",51.5060478,-0.1241368,4.4,2833.0,ChIJc9zIO88EdkgRtiF_0UhDLZk,hotels
Premier Inn London County Hall hotel,London,"County Hall, Belvedere Road, London",51.50249969999999,-0.1180709,4.3,3235.0,ChIJLTMzFXqv2EcRJVvr2rP600M,hotels
Corinthia London,London,"Whitehall Place, London",51.50646030000001,-0.1243126,4.7,3484.0,ChIJ0dU6L88EdkgRSRva6TI0lsY,hotels
"Radisson Blu Hotel, London Leicester Square",London,"31-36 Leicester Square, London",51.50986690000001,-0.1297669,4.3,1145.0,ChIJF-WCA9IEdkgRnhW704RFvCI,hotels
"The Clermont London, Charing Cross",London,"Strand, London",51.5084092,-0.124743,4.5,3133.0,ChIJZf2Jlc4EdkgRklHks51KYBo,hotels
W London,London,"10 Wardour Street, London",51.510843,-0.1314287,4.2,1628.0,ChIJ24-dOtIEdkgRUdpPyAD1PmI,hotels
Premier Inn London Leicester Square hotel,London,"Queens House, 1 Leicester Square, London",51.5110378,-0.1302996,4.1,1068.0,ChIJJUyxFNIEdkgRajb-0tlYT_0,hotels
Premier Inn London Waterloo (Westminster Bridge) hotel,London,"85 York Road, London",51.5018864,-0.1165677,4.1,2193.0,ChIJ_75-fbgEdkgRp4ql6Rq76ao,hotels
Courthouse Hotel,London,"19-21 Great Marlborough Street, London",51.5143826,-0.1394573,3.6,1081.0,ChIJcacvSNUEdkgRgpsgS9Y4yL4,hotels
The Soho Hotel,London,"Soho Hotel, 4 Richmond Mews, London",51.5139885,-0.1337476,4.6,1511.0,ChIJE4E1QdMEdkgRSpJ-bmPNffY,hotels
The Savoy,London,"Strand, London",51.5101494,-0.1205205,4.7,10219.0,ChIJTVquz8sEdkgRKdz7pP3v9BU,hotels
Althoff St. James's Hotel & Club - Mayfair London,London,"7-8 Park Place, London",51.5061487,-0.1402737000000001,4.3,478.0,ChIJD_XW2NcEdkgRS6oeZ95kXGo,hotels
H10 London Waterloo,London,"284-302 Waterloo Road, London",51.4989247,-0.1063378,4.4,2298.0,ChIJkRPLrLsEdkgR1kBvE7tMT7c,hotels
"The Trafalgar St. James London, Curio Collection by Hilton",London,"2 Spring Gardens, Trafalgar Square, London",51.5073516,-0.1291865,4.5,1324.0,ChIJt2xYKc4EdkgRiSOCe1hI2zU,hotels
Brown's Hotel,London,"33 Albemarle Street, London",51.509131,-0.1421129,4.6,1446.0,ChIJP4LZ8ikFdkgRUmF0m4CmccM,hotels
Sofitel London St James,London,"6 Waterloo Place, London",51.507633,-0.1323427,4.7,2384.0,ChIJKU7H_9AEdkgR4yo4FD1eNXc,hotels
"Radisson Blu Hotel, London Bond Street",London,"350 Oxford Street, London",51.51474409999999,-0.1484851,3.9,1064.0,ChIJvUSLyiwFdkgRJ4-Ita_NtNI,hotels
Strand Palace,London,"372 Strand, London",51.5108923,-0.120843,4.1,8123.0,ChIJa7MYyssEdkgRW0GxGFyDvWw,hotels
The Connaught,London,"The Connaught, Carlos Place, London",51.5102521,-0.1498169,4.7,2228.0,ChIJiTyvxdcEdkgRIE3fJmxwzVM,hotels
ibis London Blackfriars,London,"49 Blackfriars Road, London",51.505084,-0.1049846,4.2,3716.0,ChIJoZQE7K8EdkgRjn5kWhQvmn0,hotels
One Aldwych,London,"1 Aldwych, London",51.5117908,-0.11934,4.6,1442.0,ChIJq5XIW8oEdkgRqmg5RAC_ih8,hotels
"The Waldorf Hilton, London",London,"Aldwych, London",51.5125403,-0.1189807,4.4,4137.0,ChIJQ1OI9coEdkgR33-hA4sRcks,hotels
The Borough,London,"200 Borough High Street, London",51.50115599999999,-0.09360130000000001,3.8,265.0,ChIJNy9wY6cEdkgRgM01hWctkaQ,hotels
ME London,London,"Strand, London",51.511865,-0.118599,4.4,1935.0,ChIJ1YZwStYPbUgRZJyqw-hh_Vk,hotels
Holiday Inn Express London - Southwark by IHG,London,"103-109 Southwark Street, London",51.5061268,-0.1021802,4.2,2087.0,ChIJSx6yDa8EdkgR4lJIoR5gsHw,hotels
Novotel London Blackfriars,London,"46 Blackfriars Road, London",51.5051385,-0.1048352,4.4,2295.0,ChIJoZQE7K8EdkgRMTHPbTT8DrY,hotels
Covent Garden Hotel,London,"10 Monmouth Street, London",51.5145658,-0.1271199,4.6,717.0,ChIJe0XrMc0EdkgR73cT3U4ghp4,hotels
Mercure London Bridge,London,"71-79 Southwark Street, London",51.50539889999999,-0.0993121,4.4,1945.0,ChIJWxkwuqgEdkgRwOVTZzxIP5Y,hotels
ibis Styles London Southwark,London,"43-47 Southwark Bridge Road, London",51.50576189999999,-0.09508329999999998,4.4,2075.0,ChIJ12hxP6gEdkgRx-m5ra1WQcU,hotels
Park Plaza County Hall London,London,"1 Addington Street, London",51.50139999999999,-0.1163,4.3,3024.0,ChIJjdNpjbgEdkgRtc5OFFlr-Xo,hotels
Citadines Trafalgar Square London,London,"18-21 Northumberland Avenue, London",51.5071673,-0.124658,4.2,1216.0,ChIJdfveOc4EdkgRafyvBawIUJE,hotels
Premier Inn London Southwark (Bankside) hotel,London,"34 Bankside, Park Street, London",51.50711429999999,-0.09289200000000002,4.3,557.0,ChIJgXlxzVcDdkgRWi5_YPdOOf4,hotels
London Bridge Hotel,London,"8-18 London Bridge Street, London",51.5051976,-0.0881208,4.4,1035.0,ChIJu6GgulADdkgRisE18ox2rdU,hotels
Premier Inn London Tower Bridge hotel,London,"159 Tower Bridge Road, London",51.4993294,-0.0792754,4.1,2049.0,ChIJs3Q1fEQDdkgRR-IjVioDIdM,hotels
Hilton London Tower Bridge,London,"5 More London Place, Tooley Street, London",51.50455969999999,-0.0825847,4.4,2802.0,ChIJry4CB1ADdkgRrKALccYikP8,hotels
Hyatt Regency London Blackfriars,London,"19 New Bridge Street, London",51.51222300000001,-0.1046223,4.4,1403.0,ChIJcX7qna0EdkgR0vIkSN3nGyU,hotels
St Christopher's Inn London Bridge,London,"161-165, 165 Borough High Street, London",51.50289129999999,-0.09173120000000001,3.8,2776.0,ChIJq4BAKM0Pa0gRImfnKYwCBgA,hotels
Premier Inn London Blackfriars (Fleet Street) hotel,London,"1-2 Dorset Rise, London",51.512977,-0.1051152,4.3,2678.0,ChIJ24SRYq0EdkgRAksghbg1UM8,hotels
Leonardo Royal London St Paul's,London,"10 Godliman Street, London",51.5127807,-0.09966549999999999,4.2,3760.0,ChIJfZsneKsEdkgRRMXOh4K6TvY,hotels
Apex Temple Court Hotel,London,"1-2, Serjeant's Inn, London",51.51381749999999,-0.1089092,4.6,1582.0,ChIJ3a_7H7MEdkgRH0uRAJIAhf0,hotels
Club Quarters Hotel St. Paul’s,London,"24 Ludgate Hill, London",51.51396150000001,-0.1011397,3.9,1850.0,ChIJL4XXxqwEdkgRahbUh24gthk,hotels
"The Mad Hatter Hotel, Southwark",London,"3-7 Stamford Street, London",51.50702200000001,-0.104917,4.4,1564.0,ChIJaXOlMq4EdkgRNP7z1THoOik,hotels
citizenM London Southwark Bankside hotel,London,"20 Lavington Street, London",51.5050907,-0.09825579999999999,4.5,2181.0,ChIJSSCdl6gEdkgRUQoUq3hE_oE,hotels
"The Wellington Hotel, Waterloo",London,"81-83 Waterloo Road, London",51.5037575,-0.1113899,4.0,2600.0,ChIJ99Ux-bkEdkgRMQaFyLZXhXk,hotels
Novotel London Bridge,London,"53-61 Southwark Bridge Road, London",51.5055128,-0.0951924,4.4,2930.0,ChIJ27t--1cDdkgRqFD4B8CE2EY,hotels
The Tower Hotel,London,"Saint Katharine's Way, London",51.506786,-0.07396490000000001,4.1,9972.0,ChIJN8TLJEgDdkgRLEFtFv_mVcs,hotels
Apex City of London Hotel,London,"1 Seething Lane, London",51.51055520000001,-0.07951860000000001,4.6,1841.0,ChIJS6BnX6scdkgRZRvjBscyBtc,hotels
DoubleTree by Hilton London - Tower of London,London,"7 Pepys Street, London",51.51088,-0.0780394,4.2,5655.0,ChIJ8ewpOEwDdkgRHgWkQtdCOYE,hotels
Novotel London Tower Bridge,London,"10 Pepys Street, London",51.5107254,-0.0773324,4.5,2673.0,ChIJtx22FUwDdkgRpORimUrdYlQ,hotels
Leonardo Royal Hotel London City,London,"8-14 Cooper's Row, London",51.510716,-0.076689,4.2,3181.0,ChIJM8Z8DUwDdkgRAfOOreRfemE,hotels
Club Quarters Hotel London City,London,"Club Quarters Hotel, 7 Gracechurch Street, London",51.5127964,-0.0847973,3.9,1329.0,ChIJpeth-VIDdkgRDfLiPG01aFU,hotels
"The Chamberlain Hotel, Tower Bridge",London,"132-135 Minories, London",51.51222969999999,-0.07567569999999998,4.4,1388.0,ChIJbzZAgksDdkgRVNB_KxLPlos,hotels
Premier Inn London Southwark (Tate Modern) hotel,London,"15 Great Suffolk Street, London",51.50510649999999,-0.1010337,4.3,1004.0,ChIJgXlxzVcDdkgRE655BH_LVLk,hotels
Hotel Indigo London - Tower Hill by IHG,London,"142 Minories, London",51.5127396,-0.0759204,4.5,675.0,ChIJU5RVeksDdkgRaaoVDe3JHrI,hotels
Leonardo Royal Hotel London Tower Bridge,London,"45 Prescot Street, London",51.5117814,-0.07152359999999999,4.2,4521.0,ChIJjQzyQ0oDdkgRCTspAw2qeoM,hotels
City London Hotel,London,"30 Borough Road, London",51.4990856,-0.1019678,4.0,623.0,ChIJn275h6MEdkgRgG32NyuuBl0,hotels
"Gate House Apartments, Tower Bridge",London,"169 Tower Bridge Road, London",51.500733,-0.0789554,3.9,104.0,ChIJX8c5Q0QDdkgRNbQ2sAnFzHU,hotels
Hampton by Hilton London Waterloo,London,"157 Waterloo Road, London",51.5008481,-0.1080091,4.3,3139.0,ChIJoV3P97kEdkgRuI0hXhsgbHA,hotels
Park Plaza London Westminster Bridge,London,"200 Westminster Bridge Road, London",51.501,-0.1169,4.4,10561.0,ChIJGeIsmrgEdkgRlsvY9Maa0A0,hotels
"Shangri-La The Shard, London",London,"31 Saint Thomas Street, London",51.50431,-0.0867845,4.6,2430.0,ChIJl5tV7FoDdkgRcHC9YrS_2Dk,hotels
ibis London City - Shoreditch,London,"5 Commercial Street, London",51.5156946,-0.07252009999999999,4.3,5358.0,ChIJR2DlOrUcdkgR_fsLrlSxaqE,hotels
YHA London Thameside,London,"20 Salter Road, London",51.5043804,-0.04616879999999998,4.0,949.0,ChIJ91SSAtgCdkgRJbwY1t8MtZI,hotels
Premier Inn London City (Tower Hill) hotel,London,"22-24 Prescot Street, London",51.51131830000001,-0.07166630000000002,4.1,1468.0,ChIJTc4X9VEDdkgRkaRqr4ri8QA,hotels
Cambric by Aeria Apartments,London,"2 North Tenter Street, London",51.51337909999999,-0.071089,3.3,12.0,ChIJrVk0kkoDdkgRdXeXeBctxr4,hotels
Travelodge London Bank,London,"19-23 Saint Swithin's Lane, London",51.5118942,-0.08900749999999999,3.5,786.0,ChIJF1IDZVQDdkgR9UiO64bBgmY,hotels
Travelodge London Central Waterloo,London,"195-203 Waterloo Road, Baron's Place, London",51.5003606,-0.1074466,4.0,2359.0,ChIJ4-nbcrsEdkgRz29OFh_0llw,hotels
Urban Stay Lovat Lane Apartments,London,"10-13 Lovat Lane, London",51.50987430000001,-0.0842316,4.2,13.0,ChIJlUQzJlIDdkgRdnWxbEWdegE,hotels
Travelodge London Central Southwark,London,"202-206, Union Street, London",51.5037875,-0.1024649,3.5,2264.0,ChIJP39JeYk-30cR8QnP5jtgH84,hotels
Dockside Hotel,London,"55 Sutton Street, London",51.51268,-0.053435,3.4,288.0,ChIJtfh1hiwDdkgRFqDZDyoWQ5c,hotels
"Threadneedles, Autograph Collection",London,"5 Threadneedle Street, London",51.514096,-0.085608,4.4,525.0,ChIJt_qR2VIDdkgRwHyX_U-qKL8,hotels
LCS Oxford Street Apartments,London,"23 Tabard Street, London",51.50061969999999,-0.0914415,2.3,3.0,ChIJESwS51gDdkgRLqfNU06AMok,hotels
Lovet Homestay,London,"6 Lovat Lane, London",51.51017280000001,-0.0840129,3.7,64.0,ChIJd5w4I1IDdkgRr3vpAoC8iRY,hotels
Britannia International Hotel,London,"International Hotel, 163 Marsh Wall, London",51.50194219999999,-0.0233396,3.2,5640.0,ChIJyZap4LsCdkgR15bK4_L6-m0,hotels
Holiday Inn Express London - Limehouse by IHG,London,"469-475 The Highway, London",51.5106867,-0.0435091,4.3,3311.0,ChIJh6hsMdQCdkgRXs040OSfk88,hotels
Hilton London Canary Wharf,London,"South Quay Square, Marsh Wall, London",51.5009232,-0.01972830000000001,4.4,3156.0,ChIJA2fFFrkCdkgRfyw4lAB3Aqs,hotels
Canary Riverside Plaza Hotel,London,"46 Westferry Circus, London",51.50667559999999,-0.0279446,4.4,503.0,ChIJLXBTwcgCdkgRYylcl03_ztc,hotels
The Royal Foundation of St Katharine,London,"2 Butcher Row, London",51.5116209,-0.0415626,4.4,145.0,ChIJvxRKdNQCdkgRAh_5Bm1U-fE,hotels
"Holiday Inn London - Whitechapel, an IHG Hotel",London,"5 Cavell Street, London",51.5147273,-0.05730850000000001,4.3,1643.0,ChIJqZXGVy0DdkgRIuLG0p5pdg0,hotels
Tooley Street Apartments,London,"116 Tooley Street, London",51.5040827,-0.0821273,5.0,1.0,ChIJsyNMU0UDdkgRURew-e_gWzY,hotels
Marlyn Lodge - City of London,London,"FLAT 206, 2 Portsoken Street, London",51.5118352,-0.07353799999999999,4.4,130.0,ChIJuS3Rr0sDdkgRMXfKY5Rg01g,hotels
London Nice Rooms 4,London,"Flat 21, Everard House, Boyd Street, London",51.5129849,-0.0661157,4.0,18.0,ChIJmanq8jQDdkgRrek6SUphbsw,hotels
Cable Street Inn,London,"232 Cable Street, London",51.5110001,-0.0589313,4.7,58.0,ChIJQZNuEzIDdkgRRNN76IhZAGs,hotels
Travelodge London Central Tower Bridge,London,"Lloyds Court Business Centre, 1 Goodman's Yard, London",51.5110485,-0.07405479999999999,3.6,2228.0,ChIJaZLTtUsDdkgR1vp_B9esXkY,hotels
"Marlin Apartments - Empire Square, London Bridge",London,"34 Long Lane, London",51.5009236,-0.0910406,3.9,644.0,ChIJbVND4lgDdkgR9g8_JtitR2E,hotels
London Tower Bridge Apartments,London,"The Circle, Queen Elizabeth Street, London",51.50132480000001,-0.07418990000000002,4.3,66.0,ChIJ95XwOGgDdkgRF_9ttwN_ZeU,hotels
Roof top Studio Apartment,London,"540 Commercial Road, London",51.5128686,-0.0419443,5.0,2.0,ChIJ_zGNj9QCdkgR3JUQ0tBU0XU,hotels
Binnacle House,London,"7 Kingsley Mews, London",51.50726280000001,-0.0573858,5.0,1.0,ChIJBRFvMy4DdkgRb9FUX_JRHMg,hotels
Citymax Studios,London,"317 Commercial Road, London",51.5144258,-0.0550678,4.0,11.0,ChIJ37cMyCwDdkgRXF65IUBh-MI,hotels
Hotel Motel One London Tower Hill,London,"24-26 Minories, London",51.5127667,-0.07528159999999998,4.5,2265.0,ChIJj0zUcEsDdkgRCBQ-b1OTshk,hotels
LONDON&SUNNY,London,"Saint Olaves Estate, 59 Druid Street, London",51.5025185,-0.0795517,,,ChIJAQCsCEUDdkgRQZNj97ayBPU,hotels
BridgeStreet at Pepys Street,London,"1 Pepys Street, London",51.51145630000001,-0.0773484,4.2,5.0,ChIJ95NYfksDdkgRD9joThYhOUI,hotels
Boutique Duplex Penthouse,London,"219-225 Commercial Road, London",51.51480549999999,-0.0592208,1.0,1.0,ChIJIY5TrDIDdkgR88Gy-f8uWbw,hotels
ibis London Docklands Canary Wharf,London,"1, Off Baffin Way, Preston's Road, London",51.5070843,-0.007015999999999999,4.1,1385.0,ChIJuXrQJq8CdkgRUBiZUVwk3u4,hotels
OYO The King William Hotel,London,"155-157 Trafalgar Road, London",51.484921,0.003233,3.5,128.0,ChIJKxFPKc4EdkgR0FeTHOZJrg0,hotels
"Fraser Place Canary Wharf, London",London,"80 Boardwalk Place, London",51.5050769,-0.0110601,4.2,724.0,ChIJl6Wm-68CdkgRz_FBR7rrr1w,hotels
London Marriott Hotel Canary Wharf,London,"22 Hertsmere Road, London",51.50728589999999,-0.0210762,4.3,1784.0,ChIJW_npU7YCdkgRA1fvFxuCEeM,hotels
Davies Court (Canary Wharf),London,"56 East India Dock Road, Davies Court, London",51.5111833,-0.0245429,4.2,190.0,ChIJ6eG8csoCdkgREHwxMIpGObo,hotels
River View Canary Wharf Apartments,London,"Block D, 1 Fairmont Avenue, London",51.5060969,-0.005268000000000001,5.0,1.0,ChIJAQDQyKgCdkgRMHA4hnNYjLg,hotels
Apartment Wharf - Canada Water Apartments,London,"30 Surrey Quays Road, London",51.498571,-0.04969499999999999,3.4,9.0,ChIJ-fZSxSADdkgRPOGJ2thS0r8,hotels
Novotel London Canary Wharf,London,"40 Marsh Wall, London",51.50130069999999,-0.02329,4.5,3950.0,ChIJKVLjgrgCdkgRECscDLIr8Q0,hotels
DoubleTree by Hilton London - Docklands Riverside,London,"265A Rotherhithe Street, London",51.5042598,-0.0340155,4.1,3855.0,ChIJ_9fuY8UCdkgRekFxUFzvXfs,hotels
"Point A London, Canary Wharf",London,"21 Hertsmere Road, London",51.5071151,-0.0255424,4.3,1332.0,ChIJCYA3TcgCdkgRZ2c0in9M-Ek,hotels
Absolute Pleasure Yacht,London,"Absolute Pleasure Yacht, North Dock footbridge, London",51.5069042,-0.0223093,4.3,64.0,ChIJ9VW4tbcCdkgRdeY5cXmItAY,hotels
Marlin Apartments - Canary Wharf,London,"9 Byng Street, London",51.5006413,-0.0252434,3.9,535.0,ChIJcT0fPscCdkgR-EoLBcCK18I,hotels
Via Limehouse Hostel,London,"Rose Court, De Paul House, Commercial Road, London",51.5122639,-0.03442120000000001,2.9,625.0,ChIJ97fCcNMCdkgRMZy7tFEZ3gE,hotels
"The Harpy Houseboat, Tower Bridge",London,"River Thames, China Wharf, Mill Street, London",51.5023862,-0.07028590000000001,4.8,69.0,ChIJacNgdjgDdkgRpHiRH5eW3AM,hotels
Marlin Apartments Limehouse,London,"577 Commercial Road, London",51.5133053,-0.0431909,4.0,345.0,ChIJMQBH79QCdkgR28HTl2dcnu4,hotels
Docklands Lodge,London,"244 Poplar High Street, London",51.5086695,-0.0109206,3.9,285.0,ChIJ2ZK7Z64CdkgR7pYwb7Quc54,hotels
Britannia City Student Living,London,"Landale House, 101 Lower Road, London",51.49630399999999,-0.0510729,5.0,1.0,ChIJK2OCoSEDdkgRBvW-fC1psj0,hotels
Inspired London | Bywater Place,London,"49 Bywater Place, London",51.5050208,-0.0356494,5.0,1.0,ChIJoZjJ3yADdkgRWn80OV5cwa8,hotels
King & Queen Wharf Concierge Office,London,"189 Rotherhithe Street, London",51.5067239,-0.0429324,4.5,86.0,ChIJdf6Up9cCdkgR4g2Fz-AuNPU,hotels
Reem Hotel,London,"50-51 Prince's Square, London",51.5133946,-0.1919579,3.8,475.0,ChIJgWxPav4PdkgRqZHS4FGG4-E,hotels
The Premier Notting Hill,London,"5-7 Prince's Square, London",51.5127394,-0.1925963,3.8,765.0,ChIJLfsobVUFdkgRxt1wEwySYZc,hotels
New Linden Hotel,London,"59 Leinster Square, London",51.5134935,-0.1936268,3.3,600.0,ChIJcx1EQ_4PdkgRMN_AE35qBjs,hotels
London House Hotel,London,"81 Kensington Gardens Square, London",51.5139574,-0.1893997,4.2,1513.0,ChIJnRpz1_8PdkgR82gq_iKitn0,hotels
Park Avenue Bayswater Inn Hyde Park,London,"8-16 Prince's Square, London",51.5127943,-0.1920749,3.1,2179.0,ChIJzUGkXP4PdkgRP6Tg4d-tDq0,hotels
Pembridge Palace Hotel,London,"55 Prince's Square, London",51.51340039999999,-0.1921664,3.4,1619.0,ChIJa9zXRv4PdkgRNDIVoDrLsAg,hotels
Berjaya Eden Park London Hotel,London,"35-39 Inverness Terrace, London",51.5120278,-0.1866111,3.4,1276.0,ChIJ08ThoVUFdkgRQ54P2PT1mJc,hotels
Kensington Court Hotel Notting Hill,London,"4 Prince's Square, London",51.51272290000001,-0.1928081,3.5,102.0,ChIJwVRKZv4PdkgRBBB3-bb0gt8,hotels
Hilton London Hyde Park,London,"129 Bayswater Road, London",51.51039340000001,-0.1875129,4.1,1386.0,ChIJgeiz8FUFdkgR2f6ch2avrEU,hotels
Notting Hill Hotel,London,"2 Pembridge Square, London",51.5113174,-0.1971258,3.4,240.0,ChIJJanq9vwPdkgRNIvrQPJeDxE,hotels
Grand Royale Hyde Park,London,"1-9 Inverness Terrace, London",51.51102059999999,-0.1863495,3.8,2152.0,ChIJk7k46_kPdkgRuc4sFMw8PpE,hotels
The Byron Hotel,London,"36-38 Queensborough Terrace, London",51.5120534,-0.1852028,3.8,532.0,ChIJOXL8qlUFdkgRKFJrGaLFGTw,hotels
